Filename, Number of Infected, Total Number, Infection Percentage
Verilog3/Infected/Inf_gate_level_1015_in16_out32_gates46.v, 3124, 82609, 0.0378167027805687
Verilog3/Infected/Inf_gate_level_1034_in32_out2_gates3.v, 2880, 7137, 0.403530895334174
Verilog3/Infected/Inf_gate_level_1472_in64_out16_gates19.v, 3157, 37453, 0.08429231303233385
Verilog3/Infected/Inf_gate_level_1421_in64_out8_gates16.v, 3016, 27084, 0.11135725889824251
Verilog3/Infected/Inf_gate_level_856_in16_out4_gates23.v, 3242, 30902, 0.10491230341078248
Verilog3/Infected/Inf_gate_level_899_in16_out8_gates10.v, 3026, 20297, 0.14908607183327585
Verilog3/Infected/Inf_gate_level_746_in8_out32_gates35.v, 2906, 71216, 0.04080543698045383
Verilog3/Infected/Inf_gate_level_1378_in64_out4_gates29.v, 1952, 36520, 0.053450164293537786
Verilog3/Infected/Inf_gate_level_56_in2_out2_gates57.v, 7232, 68432, 0.10568155249006313
Verilog3/Infected/Inf_gate_level_1073_in32_out2_gates42.v, 3275, 49636, 0.06598033685228463
Verilog3/Infected/Inf_gate_level_1333_in64_out2_gates44.v, 2180, 50420, 0.0432368107893693
Verilog3/Infected/Inf_gate_level_49_in2_out2_gates50.v, 2981, 60059, 0.04963452604938477
Verilog3/Infected/Inf_gate_level_189_in2_out16_gates26.v, 3033, 47335, 0.0640752086194148
Verilog3/Infected/Inf_gate_level_565_in8_out2_gates50.v, 2114, 57242, 0.036930924845393245
Verilog3/Infected/Inf_gate_level_946_in16_out8_gates57.v, 2851, 70970, 0.040171903621248416
Verilog3/Infected/Inf_gate_level_261_in4_out2_gates4.v, 3091, 8686, 0.3558600046051117
Verilog3/Infected/Inf_gate_level_433_in4_out8_gates60.v, 3198, 76341, 0.041890989114630406
Verilog3/Infected/Inf_gate_level_394_in4_out8_gates21.v, 2127, 32526, 0.06539383877513374
Verilog3/Infected/Inf_gate_level_352_in4_out4_gates35.v, 2162, 44126, 0.048996056746589314
Verilog3/Infected/Inf_gate_level_1243_in32_out16_gates48.v, 3217, 68755, 0.04678932441276998
Verilog3/Infected/Inf_gate_level_274_in4_out2_gates17.v, 3349, 23570, 0.14208739923631736
Verilog3/Infected/Inf_gate_level_492_in4_out32_gates39.v, 2203, 76920, 0.028640145605824233
Verilog3/Infected/Inf_gate_level_357_in4_out4_gates40.v, 3039, 50622, 0.06003318715183122
Verilog3/Infected/Inf_gate_level_500_in4_out32_gates47.v, 2077, 85847, 0.0241942059710881
Verilog3/Infected/Inf_gate_level_1540_in64_out32_gates55.v, 3878, 94961, 0.04083781763039564
Verilog3/Infected/Inf_gate_level_1139_in32_out4_gates48.v, 3199, 58562, 0.054625866602916566
Verilog3/Infected/Inf_gate_level_741_in8_out16_gates62.v, 2981, 84741, 0.035177776991066896
Verilog3/Infected/Inf_gate_level_1184_in32_out8_gates37.v, 3223, 50243, 0.06414823955575902
Verilog3/Infected/Inf_gate_level_560_in8_out2_gates45.v, 2117, 51876, 0.04080885187755417
Verilog3/Infected/Inf_gate_level_1225_in32_out16_gates30.v, 3285, 49402, 0.06649528359175742
Verilog3/Infected/Inf_gate_level_191_in2_out16_gates28.v, 2914, 49352, 0.059045226130653265
Verilog3/Infected/Inf_gate_level_1376_in64_out4_gates27.v, 2086, 34910, 0.059753652248639356
Verilog3/Infected/Inf_gate_level_136_in2_out8_gates21.v, 2863, 33906, 0.08443933227157435
Verilog3/Infected/Inf_gate_level_150_in2_out8_gates35.v, 3010, 49437, 0.06088557153548961
Verilog3/Infected/Inf_gate_level_1502_in64_out16_gates49.v, 3026, 70480, 0.04293416572077185
Verilog3/Infected/Inf_gate_level_1369_in64_out4_gates20.v, 2967, 27813, 0.10667673390141301
Verilog3/Infected/Inf_gate_level_1066_in32_out2_gates35.v, 1939, 40721, 0.047616708823457185
Verilog3/Infected/Inf_gate_level_889_in16_out4_gates56.v, 3004, 67205, 0.04469905512982665
Verilog3/Infected/Inf_gate_level_416_in4_out8_gates43.v, 2795, 57839, 0.04832379536299037
Verilog3/Infected/Inf_gate_level_871_in16_out4_gates38.v, 2863, 47032, 0.06087344786528321
Verilog3/Infected/Inf_gate_level_1086_in32_out2_gates55.v, 3047, 63593, 0.0479140785935559
Verilog3/Infected/Inf_gate_level_1461_in64_out8_gates56.v, 7068, 73541, 0.0961096531186685
Verilog3/Infected/Inf_gate_level_335_in4_out4_gates18.v, 3027, 26682, 0.11344726782100292
Verilog3/Infected/Inf_gate_level_78_in2_out4_gates19.v, 3193, 28163, 0.11337570571316977
Verilog3/Infected/Inf_gate_level_528_in8_out2_gates13.v, 3048, 17459, 0.1745804456154419
Verilog3/Infected/Inf_gate_level_1418_in64_out8_gates13.v, 2029, 23107, 0.0878088890812308
Verilog3/Infected/Inf_gate_level_1308_in64_out2_gates19.v, 2063, 24189, 0.08528670056637315
Verilog3/Infected/Inf_gate_level_1469_in64_out16_gates16.v, 3072, 34630, 0.0887092116661854
Verilog3/Infected/Inf_gate_level_390_in4_out8_gates17.v, 2892, 29116, 0.09932683060860008
Verilog3/Infected/Inf_gate_level_676_in8_out8_gates45.v, 2040, 56904, 0.035849852382960776
Verilog3/Infected/Inf_gate_level_1000_in16_out16_gates63.v, 2925, 84916, 0.03444580526638089
Verilog3/Infected/Inf_gate_level_709_in8_out16_gates30.v, 1977, 48717, 0.04058131658353347
Verilog3/Infected/Inf_gate_level_155_in2_out8_gates40.v, 2163, 53503, 0.04042763957161281
Verilog3/Infected/Inf_gate_level_594_in8_out4_gates19.v, 3271, 26675, 0.12262417994376758
Verilog3/Infected/Inf_gate_level_1024_in16_out32_gates55.v, 3218, 92304, 0.03486306118911423
Verilog3/Infected/Inf_gate_level_1389_in64_out4_gates40.v, 3011, 49948, 0.06028269400176183
Verilog3/Infected/Inf_gate_level_29_in2_out2_gates30.v, 2865, 37567, 0.0762637421140895
Verilog3/Infected/Inf_gate_level_321_in4_out4_gates4.v, 2965, 10591, 0.27995467850061373
Verilog3/Infected/Inf_gate_level_1487_in64_out16_gates34.v, 3107, 54716, 0.05678412164631918
Verilog3/Infected/Inf_gate_level_1190_in32_out8_gates43.v, 3273, 56572, 0.05785547620731104
Verilog3/Infected/Inf_gate_level_1423_in64_out8_gates18.v, 3029, 29583, 0.10238988608322347
Verilog3/Infected/Inf_gate_level_473_in4_out16_gates52.v, 3126, 74869, 0.041752928448356465
Verilog3/Infected/Inf_gate_level_356_in4_out4_gates39.v, 3009, 49851, 0.060359872419811035
Verilog3/Infected/Inf_gate_level_895_in16_out4_gates62.v, 4219, 73760, 0.057199023861171365
Verilog3/Infected/Inf_gate_level_1336_in64_out2_gates47.v, 2986, 55696, 0.05361246768170066
Verilog3/Infected/Inf_gate_level_1061_in32_out2_gates30.v, 3922, 37230, 0.10534515175933387
Verilog3/Infected/Inf_gate_level_878_in16_out4_gates45.v, 2819, 55251, 0.05102170096468842
Verilog3/Infected/Inf_gate_level_1516_in64_out16_gates63.v, 1941, 84772, 0.022896711178219224
Verilog3/Infected/Inf_gate_level_1045_in32_out2_gates14.v, 2938, 18886, 0.15556496875992798
Verilog3/Infected/Inf_gate_level_93_in2_out4_gates34.v, 2044, 42904, 0.047641245571508485
Verilog3/Infected/Inf_gate_level_789_in16_out2_gates16.v, 2167, 20404, 0.10620466575181337
Verilog3/Infected/Inf_gate_level_882_in16_out4_gates49.v, 2952, 59142, 0.04991376686618647
Verilog3/Infected/Inf_gate_level_1507_in64_out16_gates54.v, 2133, 74717, 0.028547720063707056
Verilog3/Infected/Inf_gate_level_863_in16_out4_gates30.v, 2929, 38439, 0.07619865241031244
Verilog3/Infected/Inf_gate_level_1510_in64_out16_gates57.v, 2052, 77940, 0.026327944572748268
Verilog3/Infected/Inf_gate_level_326_in4_out4_gates9.v, 2272, 15302, 0.14847732322572213
Verilog3/Infected/Inf_gate_level_821_in16_out2_gates48.v, 2114, 54850, 0.03854147675478578
Verilog3/Infected/Inf_gate_level_221_in2_out16_gates58.v, 2985, 82049, 0.036380699338200345
Verilog3/Infected/Inf_gate_level_1338_in64_out2_gates49.v, 2883, 57714, 0.04995321759018609
Verilog3/Infected/Inf_gate_level_949_in16_out8_gates60.v, 3021, 73168, 0.04128854143888038
Verilog3/Infected/Inf_gate_level_1342_in64_out2_gates53.v, 3850, 62550, 0.06155075939248601
Verilog3/Infected/Inf_gate_level_1219_in32_out16_gates24.v, 2151, 42776, 0.05028520665793903
Verilog3/Infected/Inf_gate_level_293_in4_out2_gates36.v, 3000, 44102, 0.06802412588998231
Verilog3/Infected/Inf_gate_level_1044_in32_out2_gates13.v, 2198, 17193, 0.12784272669109523
Verilog3/Infected/Inf_gate_level_712_in8_out16_gates33.v, 2979, 52464, 0.056781793229643183
Verilog3/Infected/Inf_gate_level_458_in4_out16_gates37.v, 6280, 60539, 0.10373478253687705
Verilog3/Infected/Inf_gate_level_314_in4_out2_gates57.v, 3073, 66797, 0.04600506010748986
Verilog3/Infected/Inf_gate_level_926_in16_out8_gates37.v, 3157, 49706, 0.06351345913974168
Verilog3/Infected/Inf_gate_level_1468_in64_out8_gates63.v, 2899, 78141, 0.03709960200151009
Verilog3/Infected/Inf_gate_level_1446_in64_out8_gates41.v, 2047, 53669, 0.03814119882986454
Verilog3/Infected/Inf_gate_level_1281_in32_out32_gates54.v, 2978, 92007, 0.03236710250307042
Verilog3/Infected/Inf_gate_level_1070_in32_out2_gates39.v, 2965, 46696, 0.06349580263834162
Verilog3/Infected/Inf_gate_level_1081_in32_out2_gates50.v, 3118, 57901, 0.05385053798725411
Verilog3/Infected/Inf_gate_level_762_in8_out32_gates51.v, 2976, 88368, 0.03367734926670288
Verilog3/Infected/Inf_gate_level_1082_in32_out2_gates51.v, 2810, 58834, 0.04776149845327532
Verilog3/Infected/Inf_gate_level_173_in2_out8_gates58.v, 3098, 75048, 0.0412802473083893
Verilog3/Infected/Inf_gate_level_1261_in32_out32_gates34.v, 3042, 70967, 0.042864993588569336
Verilog3/Infected/Inf_gate_level_1148_in32_out4_gates57.v, 2029, 66521, 0.030501646096721336
Verilog3/Infected/Inf_gate_level_379_in4_out4_gates62.v, 2007, 74139, 0.027070772467931856
Verilog3/Infected/Inf_gate_level_960_in16_out16_gates23.v, 2113, 40468, 0.05221409508747653
Verilog3/Infected/Inf_gate_level_1311_in64_out2_gates22.v, 2082, 27216, 0.07649911816578484
Verilog3/Infected/Inf_gate_level_998_in16_out16_gates61.v, 3071, 82478, 0.0372341715366522
Verilog3/Infected/Inf_gate_level_68_in2_out4_gates9.v, 2777, 16391, 0.16942224391434324
Verilog3/Infected/Inf_gate_level_1033_in32_out2_gates2.v, 3142, 6269, 0.5011963630563088
Verilog3/Infected/Inf_gate_level_921_in16_out8_gates32.v, 2950, 44063, 0.06694959489821392
Verilog3/Infected/Inf_gate_level_929_in16_out8_gates40.v, 2140, 51266, 0.041743065579526395
Verilog3/Infected/Inf_gate_level_298_in4_out2_gates41.v, 2029, 48078, 0.042202254669495405
Verilog3/Infected/Inf_gate_level_708_in8_out16_gates29.v, 2957, 48627, 0.06080983815575709
Verilog3/Infected/Inf_gate_level_516_in4_out32_gates63.v, 2880, 104836, 0.02747147926284864
Verilog3/Infected/Inf_gate_level_4_in2_out2_gates5.v, 3299, 10258, 0.3216026515890037
Verilog3/Infected/Inf_gate_level_1258_in32_out16_gates63.v, 5436, 87261, 0.062295871007666655
Verilog3/Infected/Inf_gate_level_265_in4_out2_gates8.v, 3094, 13191, 0.2345538624819953
Verilog3/Infected/Inf_gate_level_1319_in64_out2_gates30.v, 1999, 36307, 0.055058253229404795
Verilog3/Infected/Inf_gate_level_67_in2_out4_gates8.v, 3183, 15407, 0.20659440514052055
Verilog3/Infected/Inf_gate_level_118_in2_out4_gates59.v, 3098, 70094, 0.04419779153707878
Verilog3/Infected/Inf_gate_level_707_in8_out16_gates28.v, 3062, 48389, 0.06327884436545496
Verilog3/Infected/Inf_gate_level_686_in8_out8_gates55.v, 3044, 68615, 0.0443634773737521
Verilog3/Infected/Inf_gate_level_392_in4_out8_gates19.v, 3031, 31097, 0.09746920924848056
Verilog3/Infected/Inf_gate_level_264_in4_out2_gates7.v, 2982, 11830, 0.25207100591715975
Verilog3/Infected/Inf_gate_level_377_in4_out4_gates60.v, 3015, 72304, 0.04169893781810135
Verilog3/Infected/Inf_gate_level_45_in2_out2_gates46.v, 2186, 54897, 0.03982002659526022
Verilog3/Infected/Inf_gate_level_695_in8_out16_gates16.v, 2991, 34336, 0.08710973904939422
Verilog3/Infected/Inf_gate_level_1497_in64_out16_gates44.v, 2842, 64670, 0.04394618834080718
Verilog3/Infected/Inf_gate_level_409_in4_out8_gates36.v, 3023, 50201, 0.06021792394573813
Verilog3/Infected/Inf_gate_level_1263_in32_out32_gates36.v, 1963, 71597, 0.02741734988896183
Verilog3/Infected/Inf_gate_level_1056_in32_out2_gates25.v, 2131, 30087, 0.07082793232957756
Verilog3/Infected/Inf_gate_level_1115_in32_out4_gates24.v, 3042, 31852, 0.09550420695717694
Verilog3/Infected/Inf_gate_level_1250_in32_out16_gates55.v, 2942, 77068, 0.03817408003321742
Verilog3/Infected/Inf_gate_level_256_in2_out32_gates61.v, 3084, 102013, 0.030231441090841363
Verilog3/Infected/Inf_gate_level_253_in2_out32_gates58.v, 3888, 99158, 0.03921014945844006
Verilog3/Infected/Inf_gate_level_1454_in64_out8_gates49.v, 2888, 62902, 0.04591268958061747
Verilog3/Infected/Inf_gate_level_645_in8_out8_gates14.v, 2002, 23115, 0.08661042613021848
Verilog3/Infected/Inf_gate_level_197_in2_out16_gates34.v, 2992, 55174, 0.054228440932323194
Verilog3/Infected/Inf_gate_level_206_in2_out16_gates43.v, 2130, 65315, 0.0326111919160989
Verilog3/Infected/Inf_gate_level_1547_in64_out32_gates62.v, 6933, 103830, 0.06677260907252239
Verilog3/Infected/Inf_gate_level_970_in16_out16_gates33.v, 3199, 52558, 0.06086609079493131
Verilog3/Infected/Inf_gate_level_406_in4_out8_gates33.v, 2943, 46822, 0.06285506813036607
Verilog3/Infected/Inf_gate_level_792_in16_out2_gates19.v, 10019, 29736, 0.3369316653214958
Verilog3/Infected/Inf_gate_level_849_in16_out4_gates16.v, 2095, 22194, 0.09439488149950437
Verilog3/Infected/Inf_gate_level_258_in2_out32_gates63.v, 3394, 105471, 0.032179461652966215
Verilog3/Infected/Inf_gate_level_1055_in32_out2_gates24.v, 2177, 29767, 0.0731346793428965
Verilog3/Infected/Inf_gate_level_781_in16_out2_gates8.v, 2172, 11517, 0.1885907788486585
Verilog3/Infected/Inf_gate_level_154_in2_out8_gates39.v, 2999, 53933, 0.055606029703521034
Verilog3/Infected/Inf_gate_level_835_in16_out2_gates62.v, 2117, 70285, 0.03012022479903251
Verilog3/Infected/Inf_gate_level_1077_in32_out2_gates46.v, 2871, 54009, 0.05315780703216131
Verilog3/Infected/Inf_gate_level_829_in16_out2_gates56.v, 3254, 64623, 0.05035358927935874
Verilog3/Infected/Inf_gate_level_604_in8_out4_gates29.v, 1946, 37046, 0.052529287912325216
Verilog3/Infected/Inf_gate_level_161_in2_out8_gates46.v, 2137, 59969, 0.03563507812369724
Verilog3/Infected/Inf_gate_level_783_in16_out2_gates10.v, 3161, 15108, 0.20922689965581148
Verilog3/Infected/Inf_gate_level_1012_in16_out32_gates43.v, 3243, 80356, 0.04035790731245956
Verilog3/Infected/Inf_gate_level_561_in8_out2_gates46.v, 3080, 54196, 0.05683076241789062
Verilog3/Infected/Inf_gate_level_1544_in64_out32_gates59.v, 4861, 98608, 0.04929620314781762
Verilog3/Infected/Inf_gate_level_304_in4_out2_gates47.v, 2027, 54954, 0.03688539505768461
Verilog3/Infected/Inf_gate_level_1178_in32_out8_gates31.v, 3144, 43589, 0.07212828924728716
Verilog3/Infected/Inf_gate_level_1127_in32_out4_gates36.v, 2776, 44633, 0.062196132906145674
