Filename, Number of Infected, Total Number, Infection Percentage
NORVerilog3/Infected/Inf_gate_level_1436_NOR.v, 6, 90, 0.06666666666666667
NORVerilog3/Infected/Inf_gate_level_528_NOR.v, 8, 37, 0.21621621621621623
NORVerilog3/Infected/Inf_gate_level_259_NOR.v, 9, 12, 0.75
NORVerilog3/Infected/Inf_gate_level_718_NOR.v, 12, 140, 0.08571428571428572
NORVerilog3/Infected/Inf_gate_level_181_NOR.v, 10, 57, 0.17543859649122806
NORVerilog3/Infected/Inf_gate_level_790_NOR.v, 7, 60, 0.11666666666666667
NORVerilog3/Infected/Inf_gate_level_693_NOR.v, 21, 206, 0.10194174757281553
NORVerilog3/Infected/Inf_gate_level_95_NOR.v, 8, 118, 0.06779661016949153
NORVerilog3/Infected/Inf_gate_level_1085_NOR.v, 5, 172, 0.029069767441860465
NORVerilog3/Infected/Inf_gate_level_1311_NOR.v, 7, 74, 0.0945945945945946
NORVerilog3/Infected/Inf_gate_level_1023_NOR.v, 7, 174, 0.040229885057471264
NORVerilog3/Infected/Inf_gate_level_769_NOR.v, 5, 175, 0.02857142857142857
NORVerilog3/Infected/Inf_gate_level_965_NOR.v, 5, 88, 0.056818181818181816
NORVerilog3/Infected/Inf_gate_level_450_NOR.v, 9, 105, 0.08571428571428572
NORVerilog3/Infected/Inf_gate_level_11_NOR.v, 5, 50, 0.1
NORVerilog3/Infected/Inf_gate_level_1184_NOR.v, 12, 130, 0.09230769230769231
NORVerilog3/Infected/Inf_gate_level_384_NOR.v, 5, 33, 0.15151515151515152
NORVerilog3/Infected/Inf_gate_level_232_NOR.v, 10, 135, 0.07407407407407407
NORVerilog3/Infected/Inf_gate_level_966_NOR.v, 6, 88, 0.06818181818181818
NORVerilog3/Infected/Inf_gate_level_597_NOR.v, 7, 74, 0.0945945945945946
NORVerilog3/Infected/Inf_gate_level_564_NOR.v, 8, 149, 0.053691275167785234
NORVerilog3/Infected/Inf_gate_level_529_NOR.v, 13, 50, 0.26
NORVerilog3/Infected/Inf_gate_level_364_NOR.v, 7, 162, 0.043209876543209874
NORVerilog3/Infected/Inf_gate_level_1049_NOR.v, 6, 61, 0.09836065573770492
NORVerilog3/Infected/Inf_gate_level_543_NOR.v, 7, 89, 0.07865168539325842
NORVerilog3/Infected/Inf_gate_level_1147_NOR.v, 20, 206, 0.0970873786407767
NORVerilog3/Infected/Inf_gate_level_1240_NOR.v, 8, 142, 0.056338028169014086
NORVerilog3/Infected/Inf_gate_level_471_NOR.v, 5, 158, 0.03164556962025317
NORVerilog3/Infected/Inf_gate_level_1390_NOR.v, 8, 134, 0.05970149253731343
NORVerilog3/Infected/Inf_gate_level_319_NOR.v, 8, 205, 0.03902439024390244
NORVerilog3/Infected/Inf_gate_level_199_NOR.v, 7, 116, 0.0603448275862069
NORVerilog3/Infected/Inf_gate_level_627_NOR.v, 12, 151, 0.07947019867549669
NORVerilog3/Infected/Inf_gate_level_104_NOR.v, 7, 149, 0.04697986577181208
NORVerilog3/Infected/Inf_gate_level_61_NOR.v, 9, 205, 0.04390243902439024
NORVerilog3/Infected/Inf_gate_level_505_NOR.v, 5, 171, 0.029239766081871343
NORVerilog3/Infected/Inf_gate_level_273_NOR.v, 4, 56, 0.07142857142857142
NORVerilog3/Infected/Inf_gate_level_395_NOR.v, 7, 73, 0.0958904109589041
NORVerilog3/Infected/Inf_gate_level_557_NOR.v, 7, 127, 0.05511811023622047
NORVerilog3/Infected/Inf_gate_level_1517_NOR.v, 12, 113, 0.10619469026548672
NORVerilog3/Infected/Inf_gate_level_502_NOR.v, 8, 160, 0.05
NORVerilog3/Infected/Inf_gate_level_221_NOR.v, 8, 183, 0.04371584699453552
NORVerilog3/Infected/Inf_gate_level_1273_NOR.v, 9, 150, 0.06
NORVerilog3/Infected/Inf_gate_level_982_NOR.v, 7, 146, 0.04794520547945205
NORVerilog3/Infected/Inf_gate_level_1376_NOR.v, 4, 93, 0.043010752688172046
NORVerilog3/Infected/Inf_gate_level_1306_NOR.v, 8, 57, 0.14035087719298245
NORVerilog3/Infected/Inf_gate_level_1492_NOR.v, 8, 126, 0.06349206349206349
NORVerilog3/Infected/Inf_gate_level_84_NOR.v, 12, 76, 0.15789473684210525
NORVerilog3/Infected/Inf_gate_level_968_NOR.v, 5, 86, 0.05813953488372093
NORVerilog3/Infected/Inf_gate_level_1432_NOR.v, 13, 101, 0.12871287128712872
NORVerilog3/Infected/Inf_gate_level_616_NOR.v, 20, 148, 0.13513513513513514
NORVerilog3/Infected/Inf_gate_level_861_NOR.v, 7, 84, 0.08333333333333333
NORVerilog3/Infected/Inf_gate_level_626_NOR.v, 17, 162, 0.10493827160493827
NORVerilog3/Infected/Inf_gate_level_305_NOR.v, 6, 160, 0.0375
NORVerilog3/Infected/Inf_gate_level_410_NOR.v, 7, 124, 0.056451612903225805
NORVerilog3/Infected/Inf_gate_level_184_NOR.v, 8, 79, 0.10126582278481013
NORVerilog3/Infected/Inf_gate_level_914_NOR.v, 8, 79, 0.10126582278481013
NORVerilog3/Infected/Inf_gate_level_1505_NOR.v, 8, 181, 0.04419889502762431
NORVerilog3/Infected/Inf_gate_level_520_NOR.v, 12, 24, 0.5
NORVerilog3/Infected/Inf_gate_level_1462_NOR.v, 9, 170, 0.052941176470588235
NORVerilog3/Infected/Inf_gate_level_1496_NOR.v, 15, 143, 0.1048951048951049
NORVerilog3/Infected/Inf_gate_level_265_NOR.v, 13, 37, 0.35135135135135137
NORVerilog3/Infected/Inf_gate_level_1008_NOR.v, 8, 127, 0.06299212598425197
NORVerilog3/Infected/Inf_gate_level_943_NOR.v, 8, 167, 0.04790419161676647
NORVerilog3/Infected/Inf_gate_level_6_NOR.v, 13, 37, 0.35135135135135137
NORVerilog3/Infected/Inf_gate_level_1302_NOR.v, 8, 43, 0.18604651162790697
NORVerilog3/Infected/Inf_gate_level_355_NOR.v, 6, 123, 0.04878048780487805
NORVerilog3/Infected/Inf_gate_level_1076_NOR.v, 9, 147, 0.061224489795918366
NORVerilog3/Infected/Inf_gate_level_610_NOR.v, 6, 106, 0.05660377358490566
NORVerilog3/Infected/Inf_gate_level_799_NOR.v, 12, 92, 0.13043478260869565
NORVerilog3/Infected/Inf_gate_level_1086_NOR.v, 8, 194, 0.041237113402061855
NORVerilog3/Infected/Inf_gate_level_1464_NOR.v, 12, 194, 0.061855670103092786
NORVerilog3/Infected/Inf_gate_level_1372_NOR.v, 10, 88, 0.11363636363636363
NORVerilog3/Infected/Inf_gate_level_931_NOR.v, 12, 126, 0.09523809523809523
NORVerilog3/Infected/Inf_gate_level_762_NOR.v, 13, 179, 0.07262569832402235
NORVerilog3/Infected/Inf_gate_level_154_NOR.v, 6, 124, 0.04838709677419355
NORVerilog3/Infected/Inf_gate_level_33_NOR.v, 8, 120, 0.06666666666666667
NORVerilog3/Infected/Inf_gate_level_469_NOR.v, 9, 144, 0.0625
NORVerilog3/Infected/Inf_gate_level_720_NOR.v, 4, 136, 0.029411764705882353
NORVerilog3/Infected/Inf_gate_level_1368_NOR.v, 7, 63, 0.1111111111111111
NORVerilog3/Infected/Inf_gate_level_573_NOR.v, 8, 191, 0.041884816753926704
NORVerilog3/Infected/Inf_gate_level_1082_NOR.v, 7, 140, 0.05
NORVerilog3/Infected/Inf_gate_level_328_NOR.v, 13, 42, 0.30952380952380953
NORVerilog3/Infected/Inf_gate_level_1473_NOR.v, 13, 84, 0.15476190476190477
NORVerilog3/Infected/Inf_gate_level_955_NOR.v, 5, 59, 0.0847457627118644
NORVerilog3/Infected/Inf_gate_level_605_NOR.v, 12, 107, 0.11214953271028037
NORVerilog3/Infected/Inf_gate_level_1543_NOR.v, 12, 193, 0.06217616580310881
NORVerilog3/Infected/Inf_gate_level_1394_NOR.v, 7, 152, 0.046052631578947366
NORVerilog3/Infected/Inf_gate_level_50_NOR.v, 5, 167, 0.029940119760479042
NORVerilog3/Infected/Inf_gate_level_1350_NOR.v, 8, 186, 0.043010752688172046
NORVerilog3/Infected/Inf_gate_level_1267_NOR.v, 9, 141, 0.06382978723404255
NORVerilog3/Infected/Inf_gate_level_58_NOR.v, 4, 199, 0.020100502512562814
NORVerilog3/Infected/Inf_gate_level_577_NOR.v, 20, 213, 0.09389671361502347
NORVerilog3/Infected/Inf_gate_level_660_NOR.v, 6, 103, 0.05825242718446602
NORVerilog3/Infected/Inf_gate_level_1031_NOR.v, 10, 203, 0.04926108374384237
NORVerilog3/Infected/Inf_gate_level_970_NOR.v, 8, 109, 0.07339449541284404
NORVerilog3/Infected/Inf_gate_level_1131_NOR.v, 6, 136, 0.04411764705882353
NORVerilog3/Infected/Inf_gate_level_947_NOR.v, 7, 187, 0.0374331550802139
NORVerilog3/Infected/Inf_gate_level_1169_NOR.v, 12, 79, 0.1518987341772152
NORVerilog3/Infected/Inf_gate_level_1453_NOR.v, 4, 157, 0.025477707006369428
NORVerilog3/Infected/Inf_gate_level_697_NOR.v, 8, 63, 0.12698412698412698
NORVerilog3/Infected/Inf_gate_level_807_NOR.v, 11, 127, 0.08661417322834646
NORVerilog3/Infected/Inf_gate_level_1382_NOR.v, 11, 103, 0.10679611650485436
NORVerilog3/Infected/Inf_gate_level_358_NOR.v, 7, 130, 0.05384615384615385
NORVerilog3/Infected/Inf_gate_level_1154_NOR.v, 7, 212, 0.0330188679245283
NORVerilog3/Infected/Inf_gate_level_730_NOR.v, 9, 192, 0.046875
NORVerilog3/Infected/Inf_gate_level_229_NOR.v, 6, 112, 0.05357142857142857
NORVerilog3/Infected/Inf_gate_level_1097_NOR.v, 6, 24, 0.25
NORVerilog3/Infected/Inf_gate_level_1247_NOR.v, 8, 167, 0.04790419161676647
NORVerilog3/Infected/Inf_gate_level_984_NOR.v, 6, 165, 0.03636363636363636
NORVerilog3/Infected/Inf_gate_level_226_NOR.v, 9, 181, 0.049723756906077346
NORVerilog3/Infected/Inf_gate_level_1162_NOR.v, 10, 43, 0.23255813953488372
NORVerilog3/Infected/Inf_gate_level_583_NOR.v, 11, 34, 0.3235294117647059
NORVerilog3/Infected/Inf_gate_level_1437_NOR.v, 12, 114, 0.10526315789473684
NORVerilog3/Infected/Inf_gate_level_1058_NOR.v, 8, 83, 0.0963855421686747
NORVerilog3/Infected/Inf_gate_level_1296_NOR.v, 12, 19, 0.631578947368421
NORVerilog3/Infected/Inf_gate_level_1429_NOR.v, 9, 83, 0.10843373493975904
NORVerilog3/Infected/Inf_gate_level_198_NOR.v, 5, 111, 0.04504504504504504
NORVerilog3/Infected/Inf_gate_level_35_NOR.v, 6, 115, 0.05217391304347826
NORVerilog3/Infected/Inf_gate_level_1467_NOR.v, 5, 187, 0.026737967914438502
NORVerilog3/Infected/Inf_gate_level_954_NOR.v, 6, 55, 0.10909090909090909
NORVerilog3/Infected/Inf_gate_level_1242_NOR.v, 6, 153, 0.0392156862745098
NORVerilog3/Infected/Inf_gate_level_962_NOR.v, 5, 94, 0.05319148936170213
NORVerilog3/Infected/Inf_gate_level_794_NOR.v, 12, 77, 0.15584415584415584
NORVerilog3/Infected/Inf_gate_level_635_NOR.v, 6, 184, 0.03260869565217391
NORVerilog3/Infected/Inf_gate_level_299_NOR.v, 13, 142, 0.09154929577464789
NORVerilog3/Infected/Inf_gate_level_1179_NOR.v, 7, 117, 0.05982905982905983
NORVerilog3/Infected/Inf_gate_level_1255_NOR.v, 6, 178, 0.033707865168539325
NORVerilog3/Infected/Inf_gate_level_1003_NOR.v, 7, 113, 0.061946902654867256
NORVerilog3/Infected/Inf_gate_level_349_NOR.v, 11, 123, 0.08943089430894309
NORVerilog3/Infected/Inf_gate_level_681_NOR.v, 5, 159, 0.031446540880503145
NORVerilog3/Infected/Inf_gate_level_94_NOR.v, 4, 109, 0.03669724770642202
NORVerilog3/Infected/Inf_gate_level_1362_NOR.v, 8, 43, 0.18604651162790697
NORVerilog3/Infected/Inf_gate_level_1524_NOR.v, 11, 131, 0.08396946564885496
NORVerilog3/Infected/Inf_gate_level_874_NOR.v, 12, 125, 0.096
NORVerilog3/Infected/Inf_gate_level_621_NOR.v, 12, 144, 0.08333333333333333
NORVerilog3/Infected/Inf_gate_level_339_NOR.v, 8, 76, 0.10526315789473684
NORVerilog3/Infected/Inf_gate_level_1326_NOR.v, 12, 137, 0.08759124087591241
NORVerilog3/Infected/Inf_gate_level_960_NOR.v, 7, 77, 0.09090909090909091
NORVerilog3/Infected/Inf_gate_level_866_NOR.v, 8, 104, 0.07692307692307693
NORVerilog3/Infected/Inf_gate_level_785_NOR.v, 5, 34, 0.14705882352941177
NORVerilog3/Infected/Inf_gate_level_68_NOR.v, 9, 32, 0.28125
NORVerilog3/Infected/Inf_gate_level_925_NOR.v, 9, 115, 0.0782608695652174
NORVerilog3/Infected/Inf_gate_level_767_NOR.v, 11, 187, 0.058823529411764705
NORVerilog3/Infected/Inf_gate_level_1205_NOR.v, 7, 181, 0.03867403314917127
NORVerilog3/Infected/Inf_gate_level_509_NOR.v, 7, 162, 0.043209876543209874
NORVerilog3/Infected/Inf_gate_level_898_NOR.v, 7, 33, 0.21212121212121213
NORVerilog3/Infected/Inf_gate_level_719_NOR.v, 10, 126, 0.07936507936507936
NORVerilog3/Infected/Inf_gate_level_1190_NOR.v, 13, 162, 0.08024691358024691
NORVerilog3/Infected/Inf_gate_level_747_NOR.v, 8, 117, 0.06837606837606838
NORVerilog3/Infected/Inf_gate_level_18_NOR.v, 5, 67, 0.07462686567164178
NORVerilog3/Infected/Inf_gate_level_127_NOR.v, 8, 41, 0.1951219512195122
NORVerilog3/Infected/Inf_gate_level_216_NOR.v, 13, 193, 0.06735751295336788
NORVerilog3/Infected/Inf_gate_level_739_NOR.v, 7, 193, 0.03626943005181347
NORVerilog3/Infected/Inf_gate_level_1052_NOR.v, 7, 60, 0.11666666666666667
NORVerilog3/Infected/Inf_gate_level_613_NOR.v, 14, 135, 0.1037037037037037
NORVerilog3/Infected/Inf_gate_level_1034_NOR.v, 6, 12, 0.5
NORVerilog3/Infected/Inf_gate_level_823_NOR.v, 12, 156, 0.07692307692307693
NORVerilog3/Infected/Inf_gate_level_439_NOR.v, 10, 63, 0.15873015873015872
NORVerilog3/Infected/Inf_gate_level_1171_NOR.v, 11, 85, 0.12941176470588237
NORVerilog3/Infected/Inf_gate_level_917_NOR.v, 7, 95, 0.07368421052631578
NORVerilog3/Infected/Inf_gate_level_1359_NOR.v, 9, 39, 0.23076923076923078
NORVerilog3/Infected/Inf_gate_level_631_NOR.v, 5, 196, 0.025510204081632654
NORVerilog3/Infected/Inf_gate_level_500_NOR.v, 6, 147, 0.04081632653061224
NORVerilog3/Infected/Inf_gate_level_1433_NOR.v, 7, 102, 0.06862745098039216
NORVerilog3/Infected/Inf_gate_level_865_NOR.v, 5, 98, 0.05102040816326531
NORVerilog3/Infected/Inf_gate_level_973_NOR.v, 6, 115, 0.05217391304347826
NORVerilog3/Infected/Inf_gate_level_371_NOR.v, 5, 174, 0.028735632183908046
NORVerilog3/Infected/Inf_gate_level_1353_NOR.v, 12, 20, 0.6
NORVerilog3/Infected/Inf_gate_level_1316_NOR.v, 8, 81, 0.09876543209876543
NORVerilog3/Infected/Inf_gate_level_456_NOR.v, 4, 95, 0.042105263157894736
NORVerilog3/Infected/Inf_gate_level_950_NOR.v, 7, 206, 0.03398058252427184
NORVerilog3/Infected/Inf_gate_level_1282_NOR.v, 4, 174, 0.022988505747126436
NORVerilog3/Infected/Inf_gate_level_1050_NOR.v, 7, 66, 0.10606060606060606
NORVerilog3/Infected/Inf_gate_level_570_NOR.v, 4, 176, 0.022727272727272728
NORVerilog3/Infected/Inf_gate_level_628_NOR.v, 6, 169, 0.03550295857988166
NORVerilog3/Infected/Inf_gate_level_1335_NOR.v, 13, 133, 0.09774436090225563
NORVerilog3/Infected/Inf_gate_level_1405_NOR.v, 2, 175, 0.011428571428571429
NORVerilog3/Infected/Inf_gate_level_118_NOR.v, 5, 169, 0.029585798816568046
NORVerilog3/Infected/Inf_gate_level_1070_NOR.v, 5, 128, 0.0390625
NORVerilog3/Infected/Inf_gate_level_77_NOR.v, 7, 58, 0.1206896551724138
NORVerilog3/Infected/Inf_gate_level_1285_NOR.v, 5, 175, 0.02857142857142857
NORVerilog3/Infected/Inf_gate_level_243_NOR.v, 5, 164, 0.03048780487804878
NORVerilog3/Infected/Inf_gate_level_1107_NOR.v, 12, 53, 0.22641509433962265
NORVerilog3/Infected/Inf_gate_level_145_NOR.v, 8, 95, 0.08421052631578947
NORVerilog3/Infected/Inf_gate_level_1424_NOR.v, 11, 69, 0.15942028985507245
NORVerilog3/Infected/Inf_gate_level_485_NOR.v, 7, 100, 0.07
NORVerilog3/Infected/Inf_gate_level_1292_NOR.v, 8, 14, 0.5714285714285714
NORVerilog3/Infected/Inf_gate_level_1540_NOR.v, 6, 179, 0.0335195530726257
NORVerilog3/Infected/Inf_gate_level_66_NOR.v, 12, 24, 0.5
NORVerilog3/Infected/Inf_gate_level_157_NOR.v, 5, 127, 0.03937007874015748
NORVerilog3/Infected/Inf_gate_level_1403_NOR.v, 7, 177, 0.03954802259887006
NORVerilog3/Infected/Inf_gate_level_1069_NOR.v, 6, 131, 0.04580152671755725
NORVerilog3/Infected/Inf_gate_level_1445_NOR.v, 12, 138, 0.08695652173913043
NORVerilog3/Infected/Inf_gate_level_552_NOR.v, 4, 102, 0.0392156862745098
NORVerilog3/Infected/Inf_gate_level_17_NOR.v, 25, 87, 0.28735632183908044
NORVerilog3/Infected/Inf_gate_level_1321_NOR.v, 8, 96, 0.08333333333333333
NORVerilog3/Infected/Inf_gate_level_425_NOR.v, 6, 167, 0.03592814371257485
NORVerilog3/Infected/Inf_gate_level_1470_NOR.v, 12, 62, 0.1935483870967742
NORVerilog3/Infected/Inf_gate_level_1202_NOR.v, 14, 179, 0.0782122905027933
NORVerilog3/Infected/Inf_gate_level_367_NOR.v, 9, 144, 0.0625
NORVerilog3/Infected/Inf_gate_level_31_NOR.v, 5, 115, 0.043478260869565216
NORVerilog3/Infected/Inf_gate_level_540_NOR.v, 4, 89, 0.0449438202247191
NORVerilog3/Infected/Inf_gate_level_234_NOR.v, 11, 136, 0.08088235294117647
NORVerilog3/Infected/Inf_gate_level_642_NOR.v, 9, 44, 0.20454545454545456
NORVerilog3/Infected/Inf_gate_level_278_NOR.v, 8, 67, 0.11940298507462686
NORVerilog3/Infected/Inf_gate_level_831_NOR.v, 9, 190, 0.04736842105263158
NORVerilog3/Infected/Inf_gate_level_1213_NOR.v, 7, 63, 0.1111111111111111
NORVerilog3/Infected/Inf_gate_level_619_NOR.v, 8, 148, 0.05405405405405406
NORVerilog3/Infected/Inf_gate_level_217_NOR.v, 12, 167, 0.0718562874251497
NORVerilog3/Infected/Inf_gate_level_1427_NOR.v, 12, 65, 0.18461538461538463
NORVerilog3/Infected/Inf_gate_level_524_NOR.v, 6, 31, 0.1935483870967742
NORVerilog3/Infected/Inf_gate_level_448_NOR.v, 9, 103, 0.08737864077669903
NORVerilog3/Infected/Inf_gate_level_828_NOR.v, 12, 176, 0.06818181818181818
NORVerilog3/Infected/Inf_gate_level_1287_NOR.v, 5, 191, 0.02617801047120419
NORVerilog3/Infected/Inf_gate_level_748_NOR.v, 9, 122, 0.07377049180327869
NORVerilog3/Infected/Inf_gate_level_915_NOR.v, 8, 90, 0.08888888888888889
NORVerilog3/Infected/Inf_gate_level_1081_NOR.v, 9, 159, 0.05660377358490566
NORVerilog3/Infected/Inf_gate_level_133_NOR.v, 9, 69, 0.13043478260869565
NORVerilog3/Infected/Inf_gate_level_291_NOR.v, 10, 111, 0.09009009009009009
NORVerilog3/Infected/Inf_gate_level_1465_NOR.v, 13, 191, 0.06806282722513089
NORVerilog3/Infected/Inf_gate_level_43_NOR.v, 9, 156, 0.057692307692307696
NORVerilog3/Infected/Inf_gate_level_1472_NOR.v, 12, 69, 0.17391304347826086
NORVerilog3/Infected/Inf_gate_level_1471_NOR.v, 8, 69, 0.11594202898550725
NORVerilog3/Infected/Inf_gate_level_219_NOR.v, 4, 175, 0.022857142857142857
NORVerilog3/Infected/Inf_gate_level_1053_NOR.v, 5, 77, 0.06493506493506493
NORVerilog3/Infected/Inf_gate_level_736_NOR.v, 11, 171, 0.06432748538011696
NORVerilog3/Infected/Inf_gate_level_1341_NOR.v, 4, 167, 0.023952095808383235
NORVerilog3/Infected/Inf_gate_level_942_NOR.v, 7, 181, 0.03867403314917127
NORVerilog3/Infected/Inf_gate_level_86_NOR.v, 11, 83, 0.13253012048192772
NORVerilog3/Infected/Inf_gate_level_1310_NOR.v, 16, 82, 0.1951219512195122
NORVerilog3/Infected/Inf_gate_level_782_NOR.v, 7, 31, 0.22580645161290322
NORVerilog3/Infected/Inf_gate_level_97_NOR.v, 4, 111, 0.036036036036036036
NORVerilog3/Infected/Inf_gate_level_1226_NOR.v, 7, 98, 0.07142857142857142
NORVerilog3/Infected/Inf_gate_level_71_NOR.v, 7, 41, 0.17073170731707318
NORVerilog3/Infected/Inf_gate_level_532_NOR.v, 11, 57, 0.19298245614035087
NORVerilog3/Infected/Inf_gate_level_995_NOR.v, 5, 179, 0.027932960893854747
NORVerilog3/Infected/Inf_gate_level_1183_NOR.v, 8, 130, 0.06153846153846154
NORVerilog3/Infected/Inf_gate_level_314_NOR.v, 11, 189, 0.0582010582010582
NORVerilog3/Infected/Inf_gate_level_1498_NOR.v, 8, 136, 0.058823529411764705
NORVerilog3/Infected/Inf_gate_level_1280_NOR.v, 6, 168, 0.03571428571428571
NORVerilog3/Infected/Inf_gate_level_245_NOR.v, 8, 164, 0.04878048780487805
NORVerilog3/Infected/Inf_gate_level_174_NOR.v, 4, 172, 0.023255813953488372
NORVerilog3/Infected/Inf_gate_level_820_NOR.v, 11, 169, 0.0650887573964497
NORVerilog3/Infected/Inf_gate_level_1490_NOR.v, 8, 122, 0.06557377049180328
NORVerilog3/Infected/Inf_gate_level_1345_NOR.v, 10, 186, 0.053763440860215055
NORVerilog3/Infected/Inf_gate_level_650_NOR.v, 8, 70, 0.11428571428571428
NORVerilog3/Infected/Inf_gate_level_679_NOR.v, 12, 169, 0.07100591715976332
NORVerilog3/Infected/Inf_gate_level_460_NOR.v, 11, 138, 0.07971014492753623
NORVerilog3/Infected/Inf_gate_level_486_NOR.v, 8, 110, 0.07272727272727272
NORVerilog3/Infected/Inf_gate_level_665_NOR.v, 8, 127, 0.06299212598425197
NORVerilog3/Infected/Inf_gate_level_1257_NOR.v, 5, 202, 0.024752475247524754
NORVerilog3/Infected/Inf_gate_level_292_NOR.v, 7, 115, 0.06086956521739131
NORVerilog3/Infected/Inf_gate_level_1342_NOR.v, 8, 175, 0.045714285714285714
NORVerilog3/Infected/Inf_gate_level_884_NOR.v, 12, 172, 0.06976744186046512
NORVerilog3/Infected/Inf_gate_level_519_NOR.v, 7, 15, 0.4666666666666667
NORVerilog3/Infected/Inf_gate_level_1130_NOR.v, 5, 127, 0.03937007874015748
NORVerilog3/Infected/Inf_gate_level_189_NOR.v, 8, 76, 0.10526315789473684
NORVerilog3/Infected/Inf_gate_level_1127_NOR.v, 8, 120, 0.06666666666666667
NORVerilog3/Infected/Inf_gate_level_704_NOR.v, 8, 76, 0.10526315789473684
NORVerilog3/Infected/Inf_gate_level_193_NOR.v, 7, 92, 0.07608695652173914
NORVerilog3/Infected/Inf_gate_level_36_NOR.v, 11, 124, 0.08870967741935484
NORVerilog3/Infected/Inf_gate_level_875_NOR.v, 7, 124, 0.056451612903225805
NORVerilog3/Infected/Inf_gate_level_1474_NOR.v, 12, 80, 0.15
NORVerilog3/Infected/Inf_gate_level_1512_NOR.v, 5, 209, 0.023923444976076555
NORVerilog3/Infected/Inf_gate_level_893_NOR.v, 6, 197, 0.030456852791878174
NORVerilog3/Infected/Inf_gate_level_332_NOR.v, 12, 58, 0.20689655172413793
NORVerilog3/Infected/Inf_gate_level_881_NOR.v, 11, 162, 0.06790123456790123
NORVerilog3/Infected/Inf_gate_level_131_NOR.v, 6, 47, 0.1276595744680851
NORVerilog3/Infected/Inf_gate_level_786_NOR.v, 12, 44, 0.2727272727272727
NORVerilog3/Infected/Inf_gate_level_125_NOR.v, 5, 30, 0.16666666666666666
NORVerilog3/Infected/Inf_gate_level_1538_NOR.v, 8, 191, 0.041884816753926704
NORVerilog3/Infected/Inf_gate_level_9_NOR.v, 6, 37, 0.16216216216216217
NORVerilog3/Infected/Inf_gate_level_1332_NOR.v, 13, 162, 0.08024691358024691
NORVerilog3/Infected/Inf_gate_level_768_NOR.v, 12, 170, 0.07058823529411765
NORVerilog3/Infected/Inf_gate_level_96_NOR.v, 4, 115, 0.034782608695652174
NORVerilog3/Infected/Inf_gate_level_128_NOR.v, 9, 47, 0.19148936170212766
NORVerilog3/Infected/Inf_gate_level_288_NOR.v, 5, 102, 0.049019607843137254
NORVerilog3/Infected/Inf_gate_level_1356_NOR.v, 8, 26, 0.3076923076923077
NORVerilog3/Infected/Inf_gate_level_580_NOR.v, 5, 20, 0.25
NORVerilog3/Infected/Inf_gate_level_192_NOR.v, 9, 103, 0.08737864077669903
NORVerilog3/Infected/Inf_gate_level_1029_NOR.v, 8, 187, 0.0427807486631016
NORVerilog3/Infected/Inf_gate_level_27_NOR.v, 12, 104, 0.11538461538461539
NORVerilog3/Infected/Inf_gate_level_311_NOR.v, 12, 163, 0.0736196319018405
NORVerilog3/Infected/Inf_gate_level_819_NOR.v, 10, 154, 0.06493506493506493
NORVerilog3/Infected/Inf_gate_level_571_NOR.v, 13, 187, 0.06951871657754011
NORVerilog3/Infected/Inf_gate_level_907_NOR.v, 13, 60, 0.21666666666666667
NORVerilog3/Infected/Inf_gate_level_620_NOR.v, 6, 151, 0.039735099337748346
NORVerilog3/Infected/Inf_gate_level_1197_NOR.v, 10, 153, 0.06535947712418301
NORVerilog3/Infected/Inf_gate_level_227_NOR.v, 8, 105, 0.0761904761904762
NORVerilog3/Infected/Inf_gate_level_1189_NOR.v, 9, 134, 0.06716417910447761
NORVerilog3/Infected/Inf_gate_level_724_NOR.v, 8, 153, 0.05228758169934641
NORVerilog3/Infected/Inf_gate_level_851_NOR.v, 8, 71, 0.11267605633802817
NORVerilog3/Infected/Inf_gate_level_711_NOR.v, 5, 116, 0.04310344827586207
NORVerilog3/Infected/Inf_gate_level_565_NOR.v, 5, 168, 0.02976190476190476
NORVerilog3/Infected/Inf_gate_level_922_NOR.v, 13, 109, 0.11926605504587157
NORVerilog3/Infected/Inf_gate_level_951_NOR.v, 5, 190, 0.02631578947368421
NORVerilog3/Infected/Inf_gate_level_1068_NOR.v, 7, 124, 0.056451612903225805
NORVerilog3/Infected/Inf_gate_level_41_NOR.v, 8, 122, 0.06557377049180328
NORVerilog3/Infected/Inf_gate_level_105_NOR.v, 13, 148, 0.08783783783783784
NORVerilog3/Infected/Inf_gate_level_634_NOR.v, 11, 187, 0.058823529411764705
NORVerilog3/Infected/Inf_gate_level_1177_NOR.v, 13, 97, 0.13402061855670103
NORVerilog3/Infected/Inf_gate_level_369_NOR.v, 6, 170, 0.03529411764705882
NORVerilog3/Infected/Inf_gate_level_102_NOR.v, 9, 135, 0.06666666666666667
NORVerilog3/Infected/Inf_gate_level_728_NOR.v, 11, 178, 0.06179775280898876
NORVerilog3/Infected/Inf_gate_level_444_NOR.v, 7, 77, 0.09090909090909091
NORVerilog3/Infected/Inf_gate_level_855_NOR.v, 11, 85, 0.12941176470588237
NORVerilog3/Infected/Inf_gate_level_1308_NOR.v, 7, 67, 0.1044776119402985
NORVerilog3/Infected/Inf_gate_level_481_NOR.v, 5, 187, 0.026737967914438502
NORVerilog3/Infected/Inf_gate_level_1004_NOR.v, 4, 104, 0.038461538461538464
NORVerilog3/Infected/Inf_gate_level_1491_NOR.v, 19, 127, 0.14960629921259844
